chemin,classe,classe_LOC,classe_CLOC,classe_DC,WMC,classe_BC
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\swing\editor\DefaultPlotEditor.java,DefaultPlotEditor.java,1777,830,0.46707934,173,0.0026998806
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\swing\editor\DefaultPolarPlotEditor.java,DefaultPolarPlotEditor.java,1964,907,0.46181262,191,0.002417867
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\swing\editor\DefaultTitleEditor.java,DefaultTitleEditor.java,2217,1005,0.4533153,210,0.0021586441
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\swing\editor\DefaultValueAxisEditor.java,DefaultValueAxisEditor.java,2584,1146,0.44349846,255,0.0017392096
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\swing\editor\FontChooserPanel.java,FontChooserPanel.java,2766,1215,0.43926248,270,0.0016268981
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\swing\editor\FontDisplayField.java,FontDisplayField.java,2852,1272,0.4460028,275,0.0016218284
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\swing\editor\LCBLayout.java,LCBLayout.java,3088,1361,0.44073835,303,0.001454582
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\swing\editor\package-info.java,package-info.java,3092,1364,0.44113842,303,0.0014559024
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\swing\editor\PaintSample.java,PaintSample.java,3192,1421,0.44517544,308,0.0014453748
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\swing\editor\StrokeChooserPanel.java,StrokeChooserPanel.java,3275,1474,0.45007634,311,0.0014471908
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\swing\editor\StrokeSample.java,StrokeSample.java,3421,1548,0.45249927,320,0.0014140602
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\swing\MouseWheelHandler.java,MouseWheelHandler.java,7589,3395,0.447358,795,5.627145E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\swing\NumberCellRenderer.java,NumberCellRenderer.java,7667,3443,0.44906744,799,5.620369E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\swing\Overlay.java,Overlay.java,7745,3514,0.45371208,804,5.643185E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\swing\OverlayChangeEvent.java,OverlayChangeEvent.java,7796,3558,0.45638788,805,5.6694145E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\swing\OverlayChangeListener.java,OverlayChangeListener.java,7844,3601,0.459077,806,5.695744E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\swing\package-info.java,package-info.java,7848,3604,0.45922527,806,5.697584E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\swing\PolarChartPanel.java,PolarChartPanel.java,8063,3703,0.45925835,826,5.5600284E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\swing\SelectionZoomStrategy.java,SelectionZoomStrategy.java,8223,3839,0.46686125,844,5.5315316E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\swing\UIUtils.java,UIUtils.java,8404,3935,0.4682294,857,5.463587E-4
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\text\AttributedStringUtils.java,AttributedStringUtils.java,88,45,0.5113636,11,0.046487603
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\text\format\HexNumberFormat.java,HexNumberFormat.java,137,91,0.66423357,8,0.083029196
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\text\format\HMSNumberFormat.java,HMSNumberFormat.java,243,165,0.67901236,13,0.05223172
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\text\format\LogFormat.java,LogFormat.java,466,290,0.6223176,35,0.017780503
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\text\format\package-info.java,package-info.java,470,293,0.62340426,35,0.01781155
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\text\format\RelativeDateFormat.java,RelativeDateFormat.java,971,565,0.5818744,91,0.006394224
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\text\G2TextMeasurer.java,G2TextMeasurer.java,1122,655,0.583779,104,0.0056132595
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\text\package-info.java,package-info.java,1126,658,0.5843694,104,0.005618937
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\text\TextAnchor.java,TextAnchor.java,1271,752,0.5916601,112,0.005282679
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\text\TextBlock.java,TextBlock.java,1543,887,0.5748542,143,0.0040199594
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\text\TextBlockAnchor.java,TextBlockAnchor.java,1598,930,0.5819775,143,0.0040697725
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\text\TextBox.java,TextBox.java,1976,1104,0.55870444,184,0.003036437
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\text\TextFragment.java,TextFragment.java,2244,1246,0.55525845,219,0.0025354268
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\text\TextLine.java,TextLine.java,2466,1360,0.5515004,246,0.0022418716
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\text\TextMeasurer.java,TextMeasurer.java,2510,1400,0.55776894,247,0.002258174
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\text\TextUtils.java,TextUtils.java,3210,1707,0.5317757,330,0.0016114416
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\title\CompositeTitle.java,CompositeTitle.java,223,126,0.5650224,24,0.0235426
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\title\DateTitle.java,DateTitle.java,377,243,0.64456236,30,0.021485412
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\title\ImageTitle.java,ImageTitle.java,707,397,0.5615276,66,0.008507994
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\title\package-info.java,package-info.java,711,400,0.5625879,66,0.008524059
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\title\ShortTextTitle.java,ShortTextTitle.java,934,504,0.53961456,102,0.005290339
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\title\TextTitle.java,TextTitle.java,1735,836,0.48184437,230,0.0020949754
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\title\Title.java,Title.java,2131,1052,0.49366495,269,0.0018351857
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\urls\CategoryURLGenerator.java,CategoryURLGenerator.java,73,67,0.91780823,3,0.30593607
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\urls\CustomCategoryURLGenerator.java,CustomCategoryURLGenerator.java,252,158,0.6269841,29,0.021620141
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\urls\CustomPieURLGenerator.java,CustomPieURLGenerator.java,456,267,0.5855263,52,0.011260121
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\urls\CustomXYURLGenerator.java,CustomXYURLGenerator.java,649,371,0.5716487,78,0.0073288297
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\urls\package-info.java,package-info.java,653,374,0.5727412,78,0.007342836
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\urls\PieURLGenerator.java,PieURLGenerator.java,717,433,0.60390514,80,0.007548814
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\urls\StandardCategoryURLGenerator.java,StandardCategoryURLGenerator.java,897,527,0.5875139,96,0.0061199367
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\urls\StandardPieURLGenerator.java,StandardPieURLGenerator.java,1049,609,0.58055294,115,0.005048286
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\urls\StandardXYURLGenerator.java,StandardXYURLGenerator.java,1189,691,0.58116066,127,0.0045760684
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\urls\StandardXYZURLGenerator.java,StandardXYZURLGenerator.java,1249,742,0.59407526,128,0.004641213
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\urls\TimeSeriesURLGenerator.java,TimeSeriesURLGenerator.java,1432,835,0.58310056,147,0.0039666705
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\urls\XYURLGenerator.java,XYURLGenerator.java,1498,896,0.5981308,149,0.0040143006
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\urls\XYZURLGenerator.java,XYZURLGenerator.java,1559,952,0.61064786,151,0.0040440257
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\util\AttrStringUtils.java,AttrStringUtils.java,299,117,0.39130434,46,0.008506617
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\util\DefaultShadowGenerator.java,DefaultShadowGenerator.java,583,243,0.41680962,75,0.0055574616
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\util\DirectionalGradientPaintTransformer.java,DirectionalGradientPaintTransformer.java,708,320,0.4519774,79,0.005721233
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\util\ExportUtils.java,ExportUtils.java,919,419,0.45593035,95,0.004799267
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\util\GradientPaintTransformer.java,GradientPaintTransformer.java,966,460,0.47619048,96,0.0049603176
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\util\GradientPaintTransformType.java,GradientPaintTransformType.java,1006,493,0.49005964,96,0.005104788
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\util\package-info.java,package-info.java,1010,496,0.4910891,96,0.0051155114
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\util\PaintAlpha.java,PaintAlpha.java,1379,721,0.52284265,129,0.0040530437
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\util\ShadowGenerator.java,ShadowGenerator.java,1447,782,0.54042846,132,0.004094155
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\util\StandardGradientPaintTransformer.java,StandardGradientPaintTransformer.java,1603,859,0.53587025,151,0.0035488096
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\util\StringUtils.java,StringUtils.java,1690,921,0.5449704,158,0.0034491797
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\category\CategoryDataset.java,CategoryDataset.java,65,59,0.9076923,0,0.0
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\category\CategoryRangeInfo.java,CategoryRangeInfo.java,127,114,0.8976378,1,0.8976378
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\category\CategoryToPieDataset.java,CategoryToPieDataset.java,429,261,0.6083916,47,0.012944502
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\category\DefaultCategoryDataset.java,DefaultCategoryDataset.java,841,527,0.62663496,85,0.007372176
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\category\DefaultIntervalCategoryDataset.java,DefaultIntervalCategoryDataset.java,1583,889,0.5615919,179,0.003137385
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\category\IntervalCategoryDataset.java,IntervalCategoryDataset.java,1670,968,0.57964075,187,0.0030996832
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\category\SlidingCategoryDataset.java,SlidingCategoryDataset.java,2019,1165,0.5770183,222,0.0025991816
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\ComparableObjectItem.java,ComparableObjectItem.java,2172,1262,0.5810313,234,0.0024830399
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\ComparableObjectSeries.java,ComparableObjectSeries.java,2598,1479,0.5692841,284,0.0020045214
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\DataUtils.java,DataUtils.java,2846,1601,0.5625439,319,0.0017634606
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\DefaultKeyedValue.java,DefaultKeyedValue.java,2995,1694,0.56560934,334,0.0016934412
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\DefaultKeyedValues.java,DefaultKeyedValues.java,3409,1905,0.5588149,392,0.0014255482
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\DefaultKeyedValues2D.java,DefaultKeyedValues2D.java,3916,2157,0.55081713,452,0.001218622
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\DomainInfo.java,DomainInfo.java,3990,2225,0.5576441,455,0.0012255915
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\DomainOrder.java,DomainOrder.java,4037,2266,0.5613079,455,0.0012336437
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\flow\DefaultFlowDataset.java,DefaultFlowDataset.java,350,169,0.48285714,50,0.009657143
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\flow\FlowDataset.java,FlowDataset.java,473,278,0.58773786,60,0.009795631
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\flow\FlowDatasetUtils.java,FlowDatasetUtils.java,671,383,0.5707899,87,0.006560803
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\flow\FlowKey.java,FlowKey.java,827,473,0.5719468,102,0.0056073214
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\flow\NodeKey.java,NodeKey.java,967,557,0.57600826,115,0.0050087674
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\flow\package-info.java,package-info.java,971,560,0.576725,115,0.0050150002
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\function\Function2D.java,Function2D.java,54,50,0.9259259,1,0.9259259
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\function\LineFunction2D.java,LineFunction2D.java,175,129,0.73714286,11,0.06701299
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\function\NormalDistributionFunction2D.java,NormalDistributionFunction2D.java,304,208,0.68421054,22,0.03110048
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\function\PolynomialFunction2D.java,PolynomialFunction2D.java,421,287,0.68171024,31,0.021990653
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\function\PowerFunction2D.java,PowerFunction2D.java,542,366,0.67527676,41,0.016470164
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\gantt\GanttCategoryDataset.java,GanttCategoryDataset.java,160,145,0.90625,10,0.090625
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\gantt\SlidingGanttCategoryDataset.java,SlidingGanttCategoryDataset.java,778,480,0.6169666,81,0.0076168715
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\gantt\Task.java,Task.java,1007,611,0.60675275,107,0.0056705866
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\gantt\TaskSeries.java,TaskSeries.java,1191,716,0.6011755,126,0.004771234
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\gantt\TaskSeriesCollection.java,TaskSeriesCollection.java,1826,1035,0.5668127,203,0.0027921807
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\gantt\XYTaskDataset.java,XYTaskDataset.java,2271,1277,0.56230736,273,0.002059734
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\general\AbstractDataset.java,AbstractDataset.java,222,152,0.6846847,17,0.04027557
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\general\AbstractSeriesDataset.java,AbstractSeriesDataset.java,322,224,0.6956522,22,0.031620555
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\general\Dataset.java,Dataset.java,379,276,0.7282322,24,0.03034301
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\general\DatasetChangeEvent.java,DatasetChangeEvent.java,459,345,0.751634,27,0.027838297
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\general\DatasetChangeListener.java,DatasetChangeListener.java,516,397,0.76937985,28,0.027477851
C:\Users\xtota\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\general\DatasetUtils.java,DatasetUtils.java,2847,1269,0.44573236,379,0.0011760748
